0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9991	0.0009	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9974	0.0025	0.0000
0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9918	0.0078	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.9501	0.0000	0.0000	0.0000	0.0000	0.0499
0.0000	0.0001	0.9995	0.0000	0.0000	0.0004	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
0.0093	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0000	0.0000	0.9730	0.0176	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000
0.1270	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0003	0.0853	0.7873	0.0000
0.9995	0.0000	0.0000	0.0000	0.0000	0.0001	0.0000	0.0000	0.0000	0.0004	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0035	0.9662	0.0000	0.0000	0.0000	0.0002	0.0300	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0006	0.9994	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0755	0.0000	0.0000	0.0235	0.0000	0.9010
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0002	0.0000	0.0000	0.2390	0.0000	0.7608
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0001	0.9999	0.0000	0.0000	0.0000	0.0000
0.0000	0.0001	0.0006	0.0000	0.0000	0.0000	0.0002	0.9991	0.0000	0.0000	0.0000	0.0000
0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.9998	0.0002	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0533	0.0000	0.0000	0.0000	0.5689	0.1092	0.0000	0.0000	0.0000	0.2686
0.0000	0.0000	0.6939	0.0000	0.0000	0.0000	0.3059	0.0000	0.0000	0.0000	0.0000	0.0002
0.9965	0.0000	0.0000	0.0000	0.0000	0.0035	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000
0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000
